,participant_id,Condition,Trial_number,Error,Block
2453,3,Gradual,175,0.3373130071309805,2
2454,4,Sudden,175,0.49530475517085953,2
2455,5,Gradual,175,0.36305909666753505,2
2456,6,Sudden,175,0.3873943073387784,2
2457,7,Gradual,175,0.18459733021878466,2
2458,8,Sudden,175,0.564599125078944,2
2459,9,Gradual,175,0.32320879791138807,2
2460,10,Sudden,175,0.33812500885192903,2
2461,11,Gradual,175,0.7196130522593741,2
2462,12,Sudden,175,0.23130449891743587,2
2463,13,Gradual,175,0.13906240455716373,2
2464,0,Sudden,176,0.2528429963031031,2
2465,1,Gradual,176,0.3723183564878536,2
2466,2,Sudden,176,0.40985642224653296,2
2467,3,Gradual,176,0.2955024786142981,2
2468,4,Sudden,176,0.48688529755461085,2
2469,5,Gradual,176,0.2780129804526067,2
2470,6,Sudden,176,0.3210774447243478,2
2471,7,Gradual,176,0.19903903171319803,2
2472,8,Sudden,176,0.5161861601117294,2
2473,9,Gradual,176,0.2975985598342922,2
2474,10,Sudden,176,0.38219039292623236,2
2475,11,Gradual,176,0.7106686157887283,2
2476,12,Sudden,176,0.23397476876299028,2
2477,13,Gradual,176,0.15586187891776365,2
2478,0,Sudden,177,0.2423704779049517,2
2479,1,Gradual,177,0.3497684806204988,2
2480,2,Sudden,177,0.425331882948831,2
2481,3,Gradual,177,0.24371028199172176,2
2482,4,Sudden,177,0.4933665134901339,2
2483,5,Gradual,177,0.2330799821307815,2
2484,6,Sudden,177,0.339503051377004,2
2485,7,Gradual,177,0.23236780579387695,2
2486,8,Sudden,177,0.4279948024784604,2
2487,9,Gradual,177,0.25457861892247846,2
2488,10,Sudden,177,0.47689147263220544,2
2489,11,Gradual,177,0.7146069988818798,2
2490,12,Sudden,177,0.23500046218969445,2
2491,13,Gradual,177,0.16961988518708823,2
2492,0,Sudden,178,0.2488880370268759,2
2493,1,Gradual,178,0.32559246254148966,2
2494,2,Sudden,178,0.4492146904593889,2
2495,3,Gradual,178,0.20597304024762608,2
2496,4,Sudden,178,0.5273869389211446,2
2497,5,Gradual,178,0.24328048296599025,2
2498,6,Sudden,178,0.4408528240464646,2
2499,7,Gradual,178,0.2634493929609444,2
2500,8,Sudden,178,0.34182678113343384,2
2501,9,Gradual,178,0.21731461256785806,2
2502,10,Sudden,178,0.5711344489776307,2
2503,11,Gradual,178,0.7474202459459808,2
2504,12,Sudden,178,0.228461401574706,2
2505,13,Gradual,178,0.17112203869627768,2
2506,0,Sudden,179,0.2609452520002014,2
2507,1,Gradual,179,0.3106848639115968,2
2508,2,Sudden,179,0.47889380525891995,2
2509,3,Gradual,179,0.19862516305576608,2
2510,4,Sudden,179,0.5986876535254956,2
2511,5,Gradual,179,0.298875971769877,2
2512,6,Sudden,179,0.6141129503740359,2
2513,7,Gradual,179,0.28758955215839643,2
2514,8,Sudden,179,0.2852741954817979,2
2515,9,Gradual,179,0.2026647302096249,2
2516,10,Sudden,179,0.619675254163538,2
2517,11,Gradual,179,0.8012565504988006,2
2518,12,Sudden,179,0.21489373714474053,2
2519,13,Gradual,179,0.15847383556435501,2
2520,0,Sudden,180,0.2705170286260157,2
2521,1,Gradual,180,0.30584448182868507,2
2522,2,Sudden,180,0.520494033214988,2
2523,3,Gradual,180,0.21969125860457753,2
2524,4,Sudden,180,0.6946918652407725,2
2525,5,Gradual,180,0.3606242272760844,2
2526,6,Sudden,180,0.8192510371854722,2
2527,7,Gradual,180,0.3144319629381078,2
2528,8,Sudden,180,0.25810087879826793,2
2529,9,Gradual,180,0.21060705967167892,2
2530,10,Sudden,180,0.6104396334649065,2
2531,11,Gradual,180,0.8475605909693509,2
2532,12,Sudden,180,0.2015918341372255,2
2533,13,Gradual,180,0.14332118595924423,2
2534,0,Sudden,181,0.2738518229401942,2
2535,1,Gradual,181,0.30784273507176163,2
2536,2,Sudden,181,0.5882984228036255,2
2537,3,Gradual,181,0.25512362789789916,2
2538,4,Sudden,181,0.7848209342901044,2
2539,5,Gradual,181,0.3885254089084997,2
2540,6,Sudden,181,0.9930439829989757,2
2541,7,Gradual,181,0.34898018997917446,2
2542,8,Sudden,181,0.24370638564438693,2
2543,9,Gradual,181,0.22980504308201233,2
2544,10,Sudden,181,0.5664130407828687,2
2545,11,Gradual,181,0.8579677265141135,2
2546,12,Sudden,181,0.19820208890947022,2
2547,13,Gradual,181,0.14226816458229352,2
2548,0,Sudden,182,0.27051511046495125,2
2549,1,Gradual,182,0.3190318044502712,2
2550,2,Sudden,182,0.6859488531039623,2
2551,3,Gradual,182,0.29250926270354294,2
2552,4,Sudden,182,0.8420343988449064,2
2553,5,Gradual,182,0.3759775798469118,2
2554,6,Sudden,182,1.0883069265704564,2
2555,7,Gradual,182,0.3787515693566047,2
2556,8,Sudden,182,0.22925851972344624,2
2557,9,Gradual,182,0.25150457555778905,2
2558,10,Sudden,182,0.5204741061931282,2
2559,11,Gradual,182,0.8214501529259972,2
2560,12,Sudden,182,0.2111645754962393,2
2561,13,Gradual,182,0.1609269567764866,2
2562,0,Sudden,183,0.2641302295736394,2
2563,1,Gradual,183,0.34177557506442247,2
2564,2,Sudden,183,0.7806585184662531,2
2565,3,Gradual,183,0.325730806638412,2
2566,4,Sudden,183,0.8647005223276891,2
2567,5,Gradual,183,0.34735081837235915,2
2568,6,Sudden,183,1.0901820292425544,2
2569,7,Gradual,183,0.38790031391539787,2
2570,8,Sudden,183,0.2156570669621538,2
2571,9,Gradual,183,0.27528185759281043,2
2572,10,Sudden,183,0.49327631239773606,2
2573,11,Gradual,183,0.745890158560332,2
2574,12,Sudden,183,0.23797058017193212,2
2575,13,Gradual,183,0.18678355478656933,2
2576,0,Sudden,184,0.26136666312547957,2
2577,1,Gradual,184,0.36774311184961395,2
2578,2,Sudden,184,0.8117224558329029,2
2579,3,Gradual,184,0.3510872230988191,2
2580,4,Sudden,184,0.8877083261003466,2
2581,5,Gradual,184,0.32321229533908125,2
2582,6,Sudden,184,0.9973025906904766,2
2583,7,Gradual,184,0.3812766467264158,2
2584,8,Sudden,184,0.21012502766612404,2
2585,9,Gradual,184,0.3030330747977509,2
2586,10,Sudden,184,0.49871305100243063,2
2587,11,Gradual,184,0.652255609927532,2
2588,12,Sudden,184,0.2653931639986049,2
2589,13,Gradual,184,0.19920150895095373,2
2590,0,Sudden,185,0.26577854600424067,2
2591,1,Gradual,185,0.3825029201863147,2
2592,2,Sudden,185,0.7457206460773601,2
2593,3,Gradual,185,0.3662429683168392,2
2594,4,Sudden,185,0.971626347654247,2
2595,5,Gradual,185,0.301632078307523,2
2596,6,Sudden,185,0.8226034228895058,2
2597,7,Gradual,185,0.3800490720172901,2
2598,8,Sudden,185,0.2133547079004638,2
2599,9,Gradual,185,0.3327419090050081,2
2600,10,Sudden,185,0.5631222160179692,2
2601,11,Gradual,185,0.5678684082015676,2
2602,12,Sudden,185,0.27746438169091275,2
2603,13,Gradual,185,0.1874898397070945,2
2604,0,Sudden,186,0.273783386235303,2
2605,1,Gradual,186,0.38174148966534827,2
2606,2,Sudden,186,0.6172088458663131,2
2607,3,Gradual,186,0.37244659652830414,2
2608,4,Sudden,186,1.1622105253605244,2
2609,5,Gradual,186,0.2750018117811466,2
2610,6,Sudden,186,0.6162759508802838,2
2611,7,Gradual,186,0.39269105557443995,2
2612,8,Sudden,186,0.2184450483273454,2
2613,9,Gradual,186,0.35924622809798884,2
2614,10,Sudden,186,0.7173100008073984,2
2615,11,Gradual,186,0.5133231569463448,2
2616,12,Sudden,186,0.26894483350948256,2
2617,13,Gradual,186,0.15893835245891327,2
2618,0,Sudden,187,0.27864960007480666,2
2619,1,Gradual,187,0.3777957973251788,2
2620,2,Sudden,187,0.496424990468587,2
2621,3,Gradual,187,0.3733102471993155,2
2622,4,Sudden,187,1.4397384143445993,2
2623,5,Gradual,187,0.251038187738402,2
2624,6,Sudden,187,0.4524731539600399,2
2625,7,Gradual,187,0.4064977549857104,2
2626,8,Sudden,187,0.22181614744120903,2
2627,9,Gradual,187,0.3784502202846065,2
2628,10,Sudden,187,0.9491873565778128,2
2629,11,Gradual,187,0.4892409034388394,2
2630,12,Sudden,187,0.25104768391211935,2
2631,13,Gradual,187,0.1314626210480691,2
2632,0,Sudden,188,0.2762265797368217,2
2633,1,Gradual,188,0.38817051711056455,2
2634,2,Sudden,188,0.4239375309512291,2
2635,3,Gradual,188,0.3716204540329834,2
2636,4,Sudden,188,1.7044817018370002,2
2637,5,Gradual,188,0.24993677260210123,2
2638,6,Sudden,188,0.3868519551855878,2
2639,7,Gradual,188,0.4114310895195278,2
2640,8,Sudden,188,0.23104298811607715,2
2641,9,Gradual,188,0.3901550231220285,2
2642,10,Sudden,188,1.1763578595185935,2
2643,11,Gradual,188,0.4793091524763266,2
2644,12,Sudden,188,0.24633288401123815,2
2645,13,Gradual,188,0.12178434118191839,2
2646,0,Sudden,189,0.26535757716432185,2
2647,1,Gradual,189,0.4191166425410434,2
2648,2,Sudden,189,0.39186747489976687,2
2649,3,Gradual,189,0.3704235951044821,2
2650,4,Sudden,189,1.8303472033550312,2
2651,5,Gradual,189,0.2862902275736144,2
2652,6,Sudden,189,0.438248350439629,2
2653,7,Gradual,189,0.4159684346599722,2
2654,8,Sudden,189,0.26161533193065817,2
2655,9,Gradual,189,0.3981265337341118,2
2656,10,Sudden,189,1.2943051355489055,2
2657,11,Gradual,189,0.4691299739471477,2
2658,12,Sudden,189,0.27747512308628847,2
2659,13,Gradual,189,0.13803170434444148,2
2660,0,Sudden,190,0.2464361262554272,2
2661,1,Gradual,190,0.4608295131425044,2
2662,2,Sudden,190,0.3768250857739691,2
2663,3,Gradual,190,0.37671349496397266,2
2664,4,Sudden,190,1.7534514582062164,2
2665,5,Gradual,190,0.355517536598318,2
2666,6,Sudden,190,0.588880262775406,2
2667,7,Gradual,190,0.43061932193243435,2
2668,8,Sudden,190,0.3250164907390388,2
2669,9,Gradual,190,0.40702957818036994,2
2670,10,Sudden,190,1.2570491936034809,2
2671,11,Gradual,190,0.46020014486859573,2
2672,12,Sudden,190,0.35014586978045004,2
2673,13,Gradual,190,0.17786965685260514,2
2674,0,Sudden,191,0.2247391152902189,2
2675,1,Gradual,191,0.49692306976249867,2
2676,2,Sudden,191,0.3696033347080686,2
2677,3,Gradual,191,0.39889085259142976,2
2678,4,Sudden,191,1.5129064690650482,2
2679,5,Gradual,191,0.4331935712729095,2
2680,6,Sudden,191,0.7737587204648324,2
2681,7,Gradual,191,0.44733992006013146,2
2682,8,Sudden,191,0.41362735708174936,2
2683,9,Gradual,191,0.41838727054843416,2
2684,10,Sudden,191,1.1002878993853262,2
2685,11,Gradual,191,0.4646459386147417,2
2686,12,Sudden,191,0.43763602528486023,2
2687,13,Gradual,191,0.2321183915360005,2
2688,0,Sudden,192,0.2149563555257889,3
2689,1,Gradual,192,0.516790041560911,3
2690,2,Sudden,192,0.3728245026207477,3
2691,3,Gradual,192,0.4358400829178555,3
2692,4,Sudden,192,1.209263160641235,3
2693,5,Gradual,192,0.4876100732523229,3
2694,6,Sudden,192,0.8897528608599143,3
2695,7,Gradual,192,0.4485919022392776,3
2696,8,Sudden,192,0.4955811062910175,3
2697,9,Gradual,192,0.4292045848097944,3
2698,10,Sudden,192,0.8987812772974786,3
2699,11,Gradual,192,0.48631448618808965,3
2700,12,Sudden,192,0.4921349813253386,3
2701,13,Gradual,192,0.2908055086630059,3
2702,0,Sudden,193,0.23804476630326094,3
2703,1,Gradual,193,0.5193995122793696,3
2704,2,Sudden,193,0.3851720857713514,3
2705,3,Gradual,193,0.4695982165086786,3
2706,4,Sudden,193,0.9350948917119919,3
2707,5,Gradual,193,0.49921375063820267,3
2708,6,Sudden,193,0.8607330013814276,3
2709,7,Gradual,193,0.4336772881017953,3
2710,8,Sudden,193,0.534568105539269,3
2711,9,Gradual,193,0.43437374506723925,3
2712,10,Sudden,193,0.7226164322218375,3
2713,11,Gradual,193,0.51234093246467,3
2714,12,Sudden,193,0.486220231404264,3
2715,13,Gradual,193,0.34509849241430046,3
2716,0,Sudden,194,0.30778644148182377,3
2717,1,Gradual,194,0.5102063391032972,3
2718,2,Sudden,194,0.3970106006008677,3
2719,3,Gradual,194,0.4760778016388824,3
2720,4,Sudden,194,0.7382584835706476,3
2721,5,Gradual,194,0.473993873422322,3
2722,6,Sudden,194,0.7025743149458248,3
2723,7,Gradual,194,0.42189984984819157,3
2724,8,Sudden,194,0.520897313338981,3
2725,9,Gradual,194,0.4307430501752948,3
2726,10,Sudden,194,0.6176220482240661,3
2727,11,Gradual,194,0.5323980175943207,3
2728,12,Sudden,194,0.4393014838515771,3
2729,13,Gradual,194,0.3853525702215219,3
2730,0,Sudden,195,0.41397896328681044,3
2731,1,Gradual,195,0.49994473247498766,3
2732,2,Sudden,195,0.39869232955459893,3
2733,3,Gradual,195,0.4481466149204828,3
2734,4,Sudden,195,0.6231298846822584,3
2735,5,Gradual,195,0.43955080619382514,3
2736,6,Sudden,195,0.5042851264238903,3
2737,7,Gradual,195,0.42588576652209026,3
2738,8,Sudden,195,0.4761064947129093,3
2739,9,Gradual,195,0.4191601465895578,3
2740,10,Sudden,195,0.5898813995950176,3
2741,11,Gradual,195,0.5609211109040102,3
2742,12,Sudden,195,0.3935494132070013,3
2743,13,Gradual,195,0.40373662806061683,3
2744,0,Sudden,196,0.5160716084843582,3
2745,1,Gradual,196,0.5028568991844836,3
2746,2,Sudden,196,0.3901280576379245,3
2747,3,Gradual,196,0.40582436865282523,3
2748,4,Sudden,196,0.5679673742391954,3
2749,5,Gradual,196,0.4260690131149255,3
2750,6,Sudden,196,0.3469728885597594,3
2751,7,Gradual,196,0.434474666787506,3
2752,8,Sudden,196,0.42678596788791634,3
2753,9,Gradual,196,0.40423372001261804,3
2754,10,Sudden,196,0.6054568930345812,3
2755,11,Gradual,196,0.6229099877745515,3
2756,12,Sudden,196,0.37052643272962615,3
2757,13,Gradual,196,0.4016063381971841,3
2758,0,Sudden,197,0.5632978940603383,3
2759,1,Gradual,197,0.5262574203833527,3
2760,2,Sudden,197,0.3815530765847497,3
2761,3,Gradual,197,0.38104919673958804,3
2762,4,Sudden,197,0.5431470110451804,3
2763,5,Gradual,197,0.4489865387987717,3
2764,6,Sudden,197,0.25467466744272665,3
2765,7,Gradual,197,0.4299068074379536,3
2766,8,Sudden,197,0.3859864641259868,3
2767,9,Gradual,197,0.3951949201027257,3
2768,10,Sudden,197,0.6239637642526438,3
2769,11,Gradual,197,0.718577134315363,3
2770,12,Sudden,197,0.35872138361199735,3
2771,13,Gradual,197,0.3912509159344859,3
2772,0,Sudden,198,0.5344745680173366,3
2773,1,Gradual,198,0.5597960302104863,3
2774,2,Sudden,198,0.38646160562096066,3
2775,3,Gradual,198,0.3941255718058284,3
2776,4,Sudden,198,0.5236682859152499,3
2777,5,Gradual,198,0.5036537447586728,3
2778,6,Sudden,198,0.2112962742520501,3
2779,7,Gradual,198,0.41128608702993363,3
2780,8,Sudden,198,0.3585240528995375,3
2781,9,Gradual,198,0.40635539247070906,3
2782,10,Sudden,198,0.6286507745537486,3
2783,11,Gradual,198,0.8186812861591788,3
2784,12,Sudden,198,0.3359278449554414,3
2785,13,Gradual,198,0.3876638039469986,3
2786,0,Sudden,199,0.4560735767792115,3
2787,1,Gradual,199,0.5816845511189848,3
2788,2,Sudden,199,0.413504800445362,3
2789,3,Gradual,199,0.443005755261462,3
2790,4,Sudden,199,0.4946308080277504,3
2791,5,Gradual,199,0.5680937925731914,3
2792,6,Sudden,199,0.199921676830975,3
2793,7,Gradual,199,0.3928553838070724,3
2794,8,Sudden,199,0.3469164712559695,3
2795,9,Gradual,199,0.4487657402905329,3
2796,10,Sudden,199,0.6150840465109371,3
2797,11,Gradual,199,0.8932772814913941,3
2798,12,Sudden,199,0.29416662792183573,3
2799,13,Gradual,199,0.3968530662710333,3
2800,0,Sudden,200,0.3745636617032142,3
2801,1,Gradual,200,0.5782787203650763,3
2802,2,Sudden,200,0.46123563999635847,3
2803,3,Gradual,200,0.5073396696317342,3
2804,4,Sudden,200,0.45339905029807664,3
2805,5,Gradual,200,0.611973162284578,3
2806,6,Sudden,200,0.22169482662772738,3
2807,7,Gradual,200,0.3863603750980885,3
2808,8,Sudden,200,0.3469579442193724,3
2809,9,Gradual,200,0.5136905133008398,3
2810,10,Sudden,200,0.5727725282508542,3
2811,11,Gradual,200,0.9285082391270381,3
2812,12,Sudden,200,0.2432668822020963,3
2813,13,Gradual,200,0.4094805792736791,3
2814,0,Sudden,201,0.3171159538106364,3
2815,1,Gradual,201,0.5548302142792877,3
2816,2,Sudden,201,0.5175629132604097,3
2817,3,Gradual,201,0.5600303403953336,3
2818,4,Sudden,201,0.4081064985497632,3
2819,5,Gradual,201,0.615476995538586,3
2820,6,Sudden,201,0.292713358631041,3
2821,7,Gradual,201,0.3922800697188009,3
2822,8,Sudden,201,0.3483512456440455,3
2823,9,Gradual,201,0.5665201986258972,3
2824,10,Sudden,201,0.4989652493372787,3
2825,11,Gradual,201,0.9206122392730268,3
2826,12,Sudden,201,0.19737807277795108,3
2827,13,Gradual,201,0.4080043913142294,3
2828,0,Sudden,202,0.28266831237350676,3
2829,1,Gradual,202,0.5272809351136369,3
2830,2,Sudden,202,0.5667863423282878,3
2831,3,Gradual,202,0.5810590098087768,3
2832,4,Sudden,202,0.3708142755430433,3
2833,5,Gradual,202,0.5844743921393983,3
2834,6,Sudden,202,0.4280361237798348,3
2835,7,Gradual,202,0.4030190582455774,3
2836,8,Sudden,202,0.3447927879603352,3
2837,9,Gradual,202,0.5681056320493849,3
2838,10,Sudden,202,0.4191045715491133,3
2839,11,Gradual,202,0.8777633923087461,3
2840,12,Sudden,202,0.16306784872456634,3
2841,13,Gradual,202,0.38515966252304074,3
2842,0,Sudden,203,0.259912014817343,3
2843,1,Gradual,203,0.5089650260875362,3
2844,2,Sudden,203,0.5999695719845526,3
2845,3,Gradual,203,0.5675235145043933,3
2846,4,Sudden,203,0.35120010757301323,3
2847,5,Gradual,203,0.5401513381025992,3
2848,6,Sudden,203,0.6138669123636661,3
2849,7,Gradual,203,0.4094308203634138,3
2850,8,Sudden,203,0.33996589181561115,3
2851,9,Gradual,203,0.5101452133368396,3
2852,10,Sudden,203,0.3746465737847727,3
2853,11,Gradual,203,0.8312467814668442,3
2854,12,Sudden,203,0.13824057776090143,3
2855,13,Gradual,203,0.3545282722053746,3
2856,0,Sudden,204,0.2447673178421516,3
2857,1,Gradual,204,0.5072506782934236,3
2858,2,Sudden,204,0.6146790087495384,3
2859,3,Gradual,204,0.5334933920055019,3
2860,4,Sudden,204,0.3579196661618211,3
2861,5,Gradual,204,0.4929827614136183,3
2862,6,Sudden,204,0.7870127375656004,3
2863,7,Gradual,204,0.40733394831085606,3
2864,8,Sudden,204,0.34240529500904615,3
2865,9,Gradual,204,0.42662473043718374,3
2866,10,Sudden,204,0.39550441918031953,3
2867,11,Gradual,204,0.8220387350516243,3
2868,12,Sudden,204,0.1179617482886059,3
2869,13,Gradual,204,0.3385392188032835,3
2870,0,Sudden,205,0.24134658920816357,3
2871,1,Gradual,205,0.5256718443511786,3
2872,2,Sudden,205,0.6057446815952281,3
2873,3,Gradual,205,0.500329366609009,3
2874,4,Sudden,205,0.4033542346758791,3
2875,5,Gradual,205,0.43751890941095006,3
2876,6,Sudden,205,0.8614833331044708,3
2877,7,Gradual,205,0.40057111937011275,3
2878,8,Sudden,205,0.35628256308671125,3
2879,9,Gradual,205,0.36626047377756504,3
2880,10,Sudden,205,0.4866242883918813,3
2881,11,Gradual,205,0.8616241167170082,3
2882,12,Sudden,205,0.09965179923427638,3
2883,13,Gradual,205,0.34717867546012393,3
2884,0,Sudden,206,0.24979725665599364,3
2885,1,Gradual,206,0.5611385963673121,3
2886,2,Sudden,206,0.5691894789965312,3
2887,3,Gradual,206,0.4844841729299152,3
2888,4,Sudden,206,0.4971725621099751,3
2889,5,Gradual,206,0.37548610891590795,3
2890,6,Sudden,206,0.7982843878119514,3
2891,7,Gradual,206,0.39643171887376116,3
2892,8,Sudden,206,0.3779586313718498,3
2893,9,Gradual,206,0.35674149256007287,3
2894,10,Sudden,206,0.623621700951134,3
2895,11,Gradual,206,0.913421502134458,3
2896,12,Sudden,206,0.08531090386485832,3
2897,13,Gradual,206,0.3708324906621563,3
2898,0,Sudden,207,0.2581607317236737,3
2899,1,Gradual,207,0.5997841067642451,3
2900,2,Sudden,207,0.518200958616799,3
2901,3,Gradual,207,0.49045130634045075,3
2902,4,Sudden,207,0.6247263797791728,3
2903,5,Gradual,207,0.33059751585658415,3
2904,6,Sudden,207,0.6407542956107908,3
2905,7,Gradual,207,0.3989042863334784,3
2906,8,Sudden,207,0.40279930163324584,3
2907,9,Gradual,207,0.3950830251633049,3
2908,10,Sudden,207,0.7487009456564399,3
2909,11,Gradual,207,0.9233178502680228,3
2910,12,Sudden,207,0.08064437407253006,3
2911,13,Gradual,207,0.39124869651177563,3
2912,0,Sudden,208,0.2508917804305828,3
2913,1,Gradual,208,0.6239297255891902,3
2914,2,Sudden,208,0.4799679915483298,3
2915,3,Gradual,208,0.5106354317666528,3
2916,4,Sudden,208,0.7349064106612184,3
2917,5,Gradual,208,0.3281129080260154,3
2918,6,Sudden,208,0.47197293852400796,3
2919,7,Gradual,208,0.4078018011625643,3
2920,8,Sudden,208,0.4341532494917856,3
2921,9,Gradual,208,0.45885999196840954,3
2922,10,Sudden,208,0.7926595375260732,3
2923,11,Gradual,208,0.8688631245450502,3
2924,12,Sudden,208,0.09083685979345497,3
2925,13,Gradual,208,0.3959035596922685,3
2926,0,Sudden,209,0.22532059934243026,3
2927,1,Gradual,209,0.6277921381007167,3
2928,2,Sudden,209,0.4713847437182981,3
2929,3,Gradual,209,0.5290248690461763,3
2930,4,Sudden,209,0.7676621725403968,3
2931,5,Gradual,209,0.3635758783250168,3
2932,6,Sudden,209,0.3545232836629157,3
2933,7,Gradual,209,0.4198770152601117,3
2934,8,Sudden,209,0.4791055058750383,3
2935,9,Gradual,209,0.517132778851761,3
2936,10,Sudden,209,0.7298035764464232,3
2937,11,Gradual,209,0.7779852080689464,3
2938,12,Sudden,209,0.11500392343717553,3
2939,13,Gradual,209,0.38297413868660135,3
2940,0,Sudden,210,0.1948495586913248,3
2941,1,Gradual,210,0.622367554151593,3
2942,2,Sudden,210,0.48723582235507507,3
2943,3,Gradual,210,0.5291699737365452,3
2944,4,Sudden,210,0.707266968084397,3
2945,5,Gradual,210,0.40351479451380756,3
2946,6,Sudden,210,0.31932142750074394,3
2947,7,Gradual,210,0.4287405117481087,3
2948,8,Sudden,210,0.5321227230355988,3
2949,9,Gradual,210,0.5426790363993528,3
2950,10,Sudden,210,0.6063018549849675,3
2951,11,Gradual,210,0.701728650627245,3
2952,12,Sudden,210,0.14492767642705787,3
2953,13,Gradual,210,0.3580393791787148,3
2954,0,Sudden,211,0.17605543134740861,3
2955,1,Gradual,211,0.6223597029012506,3
2956,2,Sudden,211,0.5119726302938465,3
2957,3,Gradual,211,0.5058779089132215,3
2958,4,Sudden,211,0.6036451498100763,3
2959,5,Gradual,211,0.41848838880176165,3
2960,6,Sudden,211,0.38004678406575054,3
2961,7,Gradual,211,0.42706365039719796,3
2962,8,Sudden,211,0.5688945423353815,3
2963,9,Gradual,211,0.5284620944205991,3
2964,10,Sudden,211,0.49481159440676475,3
2965,11,Gradual,211,0.6689860296063191,3
2966,12,Sudden,211,0.17045706263580523,3
